# Customers by total expenditure
| ID_17773 | £430.92 |
| ID_15965 | £430.20 |
| ID_3774 | £430.16 |
| ID_16062 | £429.92 |
| ID_16993 | £428.89 |
| ID_17937 | £428.72 |
| ID_18877 | £428.57 |
| ID_15887 | £427.52 |
| ID_3676 | £427.03 |
| ID_18761 | £426.63 |
| ID_17345 | £425.97 |
| ID_13155 | £425.06 |
| ID_10169 | £424.63 |
| ID_174 | £424.62 |
| ID_3511 | £423.19 |
| ID_5905 | £423.12 |
| ID_14452 | £422.40 |
| ID_3530 | £422.14 |
| ID_9048 | £421.46 |
| ID_15819 | £420.55 |
| ID_17875 | £420.31 |
| ID_3457 | £420.18 |
| ID_17065 | £419.31 |
| ID_14498 | £419.22 |
| ID_18511 | £418.65 |
| ID_14497 | £418.48 |
| ID_15933 | £418.15 |
| ID_3673 | £417.98 |
| ID_17317 | £416.41 |
| ID_7534 | £416.26 |
| ID_17110 | £415.82 |
| ID_1795 | £414.99 |
| ID_395 | £414.46 |
| ID_21143 | £414.40 |
| ID_17255 | £414.09 |
| ID_5923 | £413.92 |
| ID_16969 | £413.35 |
| ID_1528 | £412.87 |
| ID_16736 | £412.85 |
| ID_2292 | £412.57 |
| ID_16820 | £411.79 |
| ID_17429 | £411.31 |
| ID_15560 | £410.64 |
| ID_17588 | £410.58 |
| ID_19732 | £410.58 |
| ID_16622 | £410.06 |
| ID_4587 | £408.96 |
| ID_22138 | £408.62 |
| ID_17312 | £408.59 |
| ID_14388 | £408.57 |
| ID_17375 | £407.60 |
| ID_16494 | £407.39 |
| ID_17326 | £406.91 |
| ID_21710 | £406.89 |
| ID_16616 | £406.38 |
| ID_536 | £406.36 |
| ID_17755 | £405.99 |
| ID_18648 | £403.28 |
| ID_15859 | £401.88 |
| ID_15762 | £401.60 |
| ID_5776 | £401.35 |
| ID_17226 | £401.12 |
| ID_16013 | £400.91 |
| ID_16506 | £399.90 |
| ID_17601 | £399.07 |
| ID_12957 | £398.99 |
| ID_112 | £398.75 |
| ID_18335 | £398.06 |
| ID_17878 | £396.77 |
| ID_17634 | £395.92 |
| ID_14880 | £395.88 |
| ID_15983 | £395.32 |
| ID_17873 | £395.29 |
| ID_2245 | £395.25 |
| ID_15852 | £394.99 |
| ID_13948 | £394.96 |
| ID_10145 | £394.40 |
| ID_16791 | £393.30 |
| ID_109 | £393.17 |
| ID_3759 | £392.69 |
| ID_18797 | £391.40 |
| ID_17430 | £391.37 |
| ID_10251 | £391.05 |
| ID_2478 | £390.39 |
| ID_14928 | £390.09 |
| ID_12193 | £389.59 |
| ID_13419 | £388.91 |
| ID_17673 | £388.74 |
| ID_9524 | £386.15 |
| ID_17503 | £385.87 |
| ID_18859 | £385.55 |
| ID_15714 | £385.54 |
| ID_5537 | £384.88 |
| ID_15615 | £384.54 |
| ID_17973 | £383.27 |
| ID_13661 | £383.26 |
| ID_15242 | £382.79 |
| ID_21104 | £382.37 |
| ID_3011 | £381.65 |
| ID_11367 | £381.10 |
| ID_5825 | £379.96 |
| ID_20337 | £379.21 |
| ID_17027 | £378.80 |
| ID_3751 | £378.25 |
| ID_3316 | £377.98 |
| ID_17912 | £377.96 |
| ID_16959 | £377.95 |
| ID_15823 | £377.93 |
| ID_5159 | £377.85 |
| ID_18800 | £376.51 |
| ID_12063 | £374.94 |
| ID_9935 | £374.55 |
| ID_17479 | £374.30 |
| ID_11463 | £374.15 |
| ID_8024 | £374.14 |
| ID_11384 | £373.99 |
| ID_16819 | £373.94 |
| ID_16383 | £373.92 |
| ID_20273 | £373.53 |
| ID_13262 | £373.08 |
| ID_17289 | £372.18 |
| ID_11418 | £371.98 |
| ID_21885 | £371.81 |
| ID_1314 | £370.74 |
| ID_17686 | £370.06 |
| ID_12036 | £368.39 |
| ID_17850 | £368.31 |
| ID_6247 | £368.23 |
| ID_1642 | £367.80 |
| ID_10004 | £367.68 |
| ID_3599 | £367.44 |
| ID_17119 | £367.23 |
| ID_16636 | £366.94 |
| ID_17671 | £366.43 |
| ID_16709 | £365.62 |
| ID_18857 | £365.40 |
| ID_10170 | £364.52 |
| ID_17470 | £363.54 |
| ID_16141 | £363.43 |
| ID_11157 | £363.23 |
| ID_18696 | £362.52 |
| ID_20906 | £362.19 |
| ID_17268 | £362.05 |
| ID_12965 | £361.98 |
| ID_19412 | £361.41 |
| ID_1725 | £361.31 |
| ID_17354 | £361.15 |
| ID_585 | £360.71 |
| ID_2832 | £360.35 |
| ID_17707 | £359.90 |
| ID_1525 | £359.88 |
| ID_17296 | £359.73 |
| ID_15796 | £359.15 |
| ID_3854 | £359.08 |
| ID_6710 | £358.59 |
| ID_15940 | £358.55 |
| ID_17149 | £358.29 |
| ID_16836 | £358.20 |
| ID_3796 | £357.83 |
| ID_17323 | £357.77 |
| ID_16144 | £357.56 |
| ID_16378 | £357.00 |
| ID_17510 | £356.85 |
| ID_10267 | £356.75 |
| ID_18706 | £356.30 |
| ID_18416 | £356.24 |
| ID_3749 | £356.14 |
| ID_8724 | £355.15 |
| ID_12320 | £354.53 |
| ID_8180 | £354.48 |
| ID_16003 | £353.94 |
| ID_9981 | £353.70 |
| ID_21721 | £353.05 |
| ID_13209 | £352.85 |
| ID_17062 | £352.65 |
| ID_9126 | £351.92 |
| ID_5936 | £351.83 |
| ID_16059 | £351.48 |
| ID_6086 | £351.34 |
| ID_651 | £351.19 |
| ID_15808 | £351.05 |
| ID_15561 | £350.75 |
| ID_17672 | £350.10 |
| ID_2100 | £350.01 |
| ID_10572 | £349.31 |
| ID_5569 | £349.25 |
| ID_5333 | £348.77 |
| ID_16192 | £348.51 |
| ID_17151 | £347.99 |
| ID_9797 | £347.92 |
| ID_15785 | £347.80 |
| ID_165 | £347.66 |
| ID_20590 | £347.35 |
| ID_10768 | £347.19 |
| ID_5448 | £346.68 |
| ID_20134 | £346.53 |
| ID_7319 | £346.35 |
| ID_1943 | £346.12 |
| ID_16814 | £346.00 |
| ID_17541 | £345.02 |
| ID_3373 | £344.59 |
| ID_16711 | £344.59 |
| ID_18572 | £344.07 |
| ID_13588 | £343.14 |
| ID_8800 | £342.98 |
| ID_9221 | £342.77 |
| ID_3183 | £342.14 |
| ID_10812 | £342.06 |
| ID_17025 | £341.88 |
| ID_7707 | £341.18 |
| ID_15102 | £341.05 |
| ID_18704 | £340.67 |
| ID_7780 | £340.67 |
| ID_17102 | £340.43 |
| ID_13407 | £340.31 |
| ID_6377 | £339.22 |
| ID_18509 | £339.19 |
| ID_3686 | £339.02 |
| ID_14705 | £339.00 |
| ID_15701 | £338.48 |
| ID_17984 | £338.30 |
| ID_15596 | £338.11 |
| ID_3778 | £338.06 |
| ID_15791 | £337.79 |
| ID_13605 | £337.06 |
| ID_13728 | £336.71 |
| ID_14812 | £336.39 |
| ID_17099 | £335.64 |
| ID_19502 | £335.44 |
| ID_17406 | £335.26 |
| ID_21199 | £334.93 |
| ID_6366 | £334.80 |
| ID_18721 | £334.77 |
| ID_4026 | £334.54 |
| ID_3754 | £334.33 |
| ID_1270 | £334.02 |
| ID_11966 | £333.85 |
| ID_16781 | £333.76 |
| ID_16010 | £332.56 |
| ID_17819 | £331.82 |
| ID_11193 | £331.23 |
| ID_13402 | £331.19 |
| ID_16152 | £330.68 |
| ID_16808 | £330.57 |
| ID_4887 | £330.53 |
| ID_5541 | £330.48 |
| ID_16780 | £329.75 |
| ID_17279 | £329.40 |
| ID_16517 | £329.25 |
| ID_17016 | £329.25 |
| ID_10066 | £328.90 |
| ID_4897 | £328.90 |
| ID_15572 | £328.70 |
| ID_10262 | £328.66 |
| ID_6273 | £328.57 |
| ID_12918 | £328.55 |
| ID_15794 | £328.43 |
| ID_15498 | £328.10 |
| ID_3719 | £327.93 |
| ID_3091 | £327.48 |
| ID_628 | £327.13 |
| ID_18567 | £326.90 |
| ID_563 | £326.89 |
| ID_18193 | £326.35 |
| ID_18904 | £326.12 |
| ID_17531 | £325.86 |
| ID_3433 | £325.69 |
| ID_12380 | £325.13 |
| ID_17632 | £324.61 |
| ID_1613 | £323.90 |
| ID_15857 | £323.63 |
| ID_5344 | £322.58 |
| ID_10184 | £322.06 |
| ID_17840 | £322.01 |
| ID_15633 | £321.77 |
| ID_6438 | £321.25 |
| ID_17005 | £321.07 |
| ID_17230 | £321.06 |
| ID_5921 | £320.44 |
| ID_16661 | £319.27 |
| ID_6925 | £319.27 |
| ID_21115 | £318.85 |
| ID_22185 | £318.54 |
| ID_16800 | £318.26 |
| ID_17094 | £317.97 |
| ID_2043 | £317.81 |
| ID_8756 | £317.57 |
| ID_12151 | £317.21 |
| ID_16964 | £317.08 |
| ID_13396 | £315.85 |
| ID_19975 | £315.29 |
| ID_15683 | £315.20 |
| ID_4431 | £315.00 |
| ID_5463 | £314.80 |
| ID_6446 | £313.86 |
| ID_2237 | £313.59 |
| ID_13655 | £313.42 |
| ID_3856 | £313.33 |
| ID_15801 | £313.28 |
| ID_2558 | £313.17 |
| ID_7451 | £313.16 |
| ID_17010 | £312.80 |
| ID_9432 | £312.56 |
| ID_16076 | £312.31 |
| ID_14868 | £312.13 |
| ID_3263 | £312.07 |
| ID_13236 | £311.41 |
| ID_3182 | £311.19 |
| ID_18688 | £310.40 |
| ID_12912 | £309.80 |
| ID_2404 | £309.63 |
| ID_15609 | £309.49 |
| ID_16049 | £309.24 |
| ID_15739 | £309.17 |
| ID_1940 | £309.05 |
| ID_17736 | £308.94 |
| ID_3366 | £308.62 |
| ID_14 | £308.43 |
| ID_17342 | £308.07 |
| ID_7034 | £307.64 |
| ID_10871 | £307.50 |
| ID_18817 | £307.35 |
| ID_21094 | £307.19 |
| ID_17267 | £307.07 |
| ID_16253 | £306.83 |
| ID_18105 | £306.71 |
| ID_18849 | £306.65 |
| ID_19004 | £306.28 |
| ID_17656 | £305.84 |
| ID_18826 | £305.72 |
| ID_18507 | £305.64 |
| ID_1820 | £305.61 |
| ID_15800 | £305.39 |
| ID_8763 | £305.31 |
| ID_17911 | £305.28 |
| ID_2898 | £305.28 |
| ID_1893 | £305.15 |
| ID_1972 | £305.12 |
| ID_3715 | £304.56 |
| ID_13456 | £304.45 |
| ID_19280 | £304.12 |
| ID_15589 | £303.80 |
| ID_19766 | £303.32 |
| ID_5312 | £302.77 |
| ID_17397 | £302.65 |
| ID_15513 | £302.11 |
| ID_11293 | £302.11 |
| ID_10458 | £302.04 |
| ID_17453 | £301.69 |
| ID_13162 | £301.19 |
| ID_16940 | £301.17 |
| ID_2177 | £300.92 |
| ID_17562 | £300.09 |
| ID_18924 | £299.68 |
| ID_17921 | £299.57 |
| ID_10568 | £299.50 |
| ID_13862 | £299.30 |
| ID_17173 | £299.23 |
| ID_15491 | £299.14 |
| ID_16563 | £298.73 |
| ID_10646 | £298.35 |
| ID_8513 | £298.25 |
| ID_11176 | £298.20 |
| ID_14477 | £297.99 |
| ID_4427 | £297.89 |
| ID_21239 | £297.40 |
| ID_17948 | £297.32 |
| ID_6502 | £297.22 |
| ID_17127 | £296.66 |
| ID_11182 | £296.20 |
| ID_4961 | £295.99 |
| ID_14794 | £295.54 |
| ID_18932 | £294.87 |
| ID_21240 | £294.84 |
| ID_3674 | £294.56 |
| ID_13827 | £294.50 |
| ID_17115 | £294.05 |
| ID_17215 | £293.80 |
| ID_1420 | £293.60 |
| ID_15708 | £293.58 |
| ID_3841 | £293.58 |
| ID_18097 | £293.25 |
| ID_15927 | £292.36 |
| ID_2746 | £292.20 |
| ID_21667 | £292.04 |
| ID_16794 | £291.70 |
| ID_16176 | £291.44 |
| ID_10175 | £291.23 |
| ID_11372 | £290.56 |
| ID_5970 | £290.14 |
| ID_16875 | £289.75 |
| ID_19737 | £289.62 |
| ID_2453 | £289.44 |
| ID_5475 | £289.43 |
| ID_16934 | £289.37 |
| ID_20341 | £289.22 |
| ID_8409 | £289.15 |
| ID_2095 | £288.93 |
| ID_13240 | £288.37 |
| ID_432 | £288.31 |
| ID_9561 | £288.18 |
| ID_16627 | £288.07 |
| ID_16523 | £287.95 |
| ID_17688 | £287.81 |
| ID_13794 | £287.48 |
| ID_21168 | £286.83 |
| ID_17013 | £286.63 |
| ID_17591 | £286.59 |
| ID_17431 | £286.34 |
| ID_13034 | £286.05 |
| ID_17304 | £285.59 |
| ID_4157 | £284.94 |
| ID_15817 | £284.67 |
| ID_18536 | £284.40 |
| ID_17405 | £284.26 |
| ID_16717 | £284.22 |
| ID_19192 | £283.75 |
| ID_17534 | £283.61 |
| ID_17928 | £283.24 |
| ID_9186 | £283.09 |
| ID_17346 | £283.08 |
| ID_12979 | £283.06 |
| ID_10932 | £282.97 |
| ID_11332 | £282.83 |
| ID_16983 | £282.81 |
| ID_4919 | £282.50 |
| ID_8377 | £282.21 |
| ID_16067 | £282.16 |
| ID_12399 | £281.60 |
| ID_6667 | £281.31 |
| ID_11000 | £281.23 |
| ID_15948 | £281.15 |
| ID_6770 | £281.03 |
| ID_17201 | £280.87 |
| ID_15837 | £280.43 |
| ID_16012 | £280.16 |
| ID_10297 | £280.08 |
| ID_21484 | £279.93 |
| ID_1853 | £279.89 |
| ID_17917 | £279.85 |
| ID_16122 | £279.53 |
| ID_16930 | £279.42 |
| ID_15057 | £279.39 |
| ID_5911 | £279.14 |
| ID_15605 | £278.91 |
| ID_16184 | £278.66 |
| ID_17684 | £278.59 |
| ID_17609 | £278.59 |
| ID_6155 | £278.37 |
| ID_181 | £278.22 |
| ID_1248 | £278.02 |
| ID_17266 | £277.88 |
| ID_13813 | £277.16 |
| ID_18512 | £277.13 |
| ID_13204 | £277.04 |
| ID_17026 | £276.66 |
| ID_10898 | £276.57 |
| ID_2742 | £276.35 |
| ID_14949 | £276.21 |
| ID_17462 | £276.09 |
| ID_13415 | £276.06 |
| ID_17235 | £275.08 |
| ID_10288 | £274.90 |
| ID_15549 | £274.77 |
| ID_19108 | £274.69 |
| ID_15644 | £274.57 |
| ID_17881 | £274.46 |
| ID_13280 | £274.05 |
| ID_12165 | £274.03 |
| ID_17111 | £273.93 |
| ID_13150 | £273.91 |
| ID_2312 | £273.55 |
| ID_14873 | £273.45 |
| ID_16715 | £273.28 |
| ID_1003 | £273.18 |
| ID_13259 | £273.11 |
| ID_10157 | £272.94 |
| ID_18782 | £272.70 |
| ID_6818 | £272.61 |
| ID_21302 | £272.46 |
| ID_13733 | £272.29 |
| ID_18381 | £271.69 |
| ID_20058 | £270.41 |
| ID_4604 | £270.25 |
| ID_17478 | £270.08 |
| ID_22096 | £269.83 |
| ID_13367 | £269.67 |
| ID_9931 | £269.54 |
| ID_5482 | £269.28 |
| ID_3770 | £269.20 |
| ID_18738 | £269.13 |
| ID_4629 | £268.62 |
| ID_20271 | £267.72 |
| ID_13395 | £267.19 |
| ID_11324 | £267.14 |
| ID_1658 | £267.03 |
| ID_3711 | £266.44 |
| ID_18993 | £266.39 |
| ID_17762 | £266.31 |
| ID_3697 | £266.03 |
| ID_15630 | £265.96 |
| ID_15866 | £265.68 |
| ID_6722 | £265.48 |
| ID_17598 | £265.32 |
| ID_14971 | £264.78 |
| ID_3117 | £264.40 |
| ID_17269 | £264.19 |
| ID_20336 | £263.84 |
| ID_14375 | £263.83 |
| ID_3945 | £263.70 |
| ID_5388 | £263.68 |
| ID_6196 | £263.65 |
| ID_658 | £263.55 |
| ID_21459 | £263.37 |
| ID_18836 | £262.83 |
| ID_16098 | £262.50 |
| ID_10494 | £262.43 |
| ID_10805 | £262.40 |
| ID_5535 | £262.09 |
| ID_15521 | £262.06 |
| ID_2443 | £262.01 |
| ID_8328 | £262.00 |
| ID_16103 | £261.91 |
| ID_21693 | £261.85 |
| ID_16761 | £261.60 |
| ID_17190 | £261.39 |
| ID_20970 | £261.26 |
| ID_18597 | £261.19 |
| ID_17570 | £261.16 |
| ID_4180 | £261.15 |
| ID_5968 | £260.95 |
| ID_16991 | £260.83 |
| ID_15811 | £260.72 |
| ID_17505 | £260.58 |
| ID_15790 | £260.54 |
| ID_16483 | £260.39 |
| ID_4789 | £260.27 |
| ID_18365 | £260.09 |
| ID_18774 | £259.97 |
| ID_48 | £259.96 |
| ID_1750 | £259.76 |
| ID_18865 | £259.15 |
| ID_14650 | £259.14 |
| ID_21889 | £259.05 |
| ID_1703 | £259.01 |
| ID_217 | £259.00 |
| ID_3644 | £258.95 |
| ID_19434 | £258.62 |
| ID_11398 | £258.34 |
| ID_10451 | £258.32 |
| ID_4577 | £258.04 |
| ID_17557 | £257.99 |
| ID_4643 | £257.81 |
| ID_17600 | £257.39 |
| ID_17278 | £257.14 |
| ID_15976 | £257.13 |
| ID_17726 | £257.09 |
| ID_1686 | £256.85 |
| ID_13246 | £256.73 |
| ID_2800 | £256.66 |
| ID_16580 | £256.61 |
| ID_18632 | £256.51 |
| ID_10875 | £256.27 |
| ID_5459 | £256.10 |
| ID_16652 | £255.97 |
| ID_8666 | £255.97 |
| ID_10504 | £255.90 |
| ID_15681 | £255.69 |
| ID_12861 | £255.60 |
| ID_15579 | £255.49 |
| ID_17041 | £255.44 |
| ID_17695 | £255.36 |
| ID_16515 | £255.35 |
| ID_13292 | £255.13 |
| ID_15858 | £254.86 |
| ID_17189 | £254.68 |
| ID_21730 | £254.24 |
| ID_4497 | £254.09 |
| ID_6834 | £254.01 |
| ID_15534 | £253.97 |
| ID_16125 | £253.51 |
| ID_12042 | £253.14 |
| ID_13385 | £252.50 |
| ID_18165 | £252.44 |
| ID_8375 | £252.28 |
| ID_5124 | £251.97 |
| ID_20290 | £251.54 |
| ID_7320 | £251.48 |
| ID_18914 | £251.29 |
| ID_997 | £251.21 |
| ID_13361 | £250.92 |
| ID_13496 | £250.80 |
| ID_15835 | £250.73 |
| ID_16771 | £250.25 |
| ID_6571 | £250.23 |
| ID_9972 | £250.16 |
| ID_16908 | £249.60 |
| ID_932 | £249.58 |
| ID_11028 | £249.53 |
| ID_9231 | £249.52 |
| ID_12100 | £249.32 |
| ID_13351 | £249.27 |
| ID_16011 | £248.88 |
| ID_18084 | £248.84 |
| ID_10502 | £248.79 |
| ID_16346 | £248.66 |
| ID_14580 | £248.30 |
| ID_17220 | £247.91 |
| ID_14601 | £247.88 |
| ID_3484 | £247.78 |
| ID_22360 | £247.68 |
| ID_10982 | £247.66 |
| ID_597 | £247.19 |
| ID_18327 | £246.75 |
| ID_11651 | £246.72 |
| ID_17305 | £246.61 |
| ID_12336 | £246.49 |
| ID_3723 | £246.49 |
| ID_7463 | £246.03 |
| ID_13241 | £245.89 |
| ID_13472 | £245.87 |
| ID_17567 | £245.84 |
| ID_16041 | £245.81 |
| ID_20334 | £245.80 |
| ID_10198 | £245.80 |
| ID_16989 | £245.70 |
| ID_10600 | £245.61 |
| ID_17749 | £245.47 |
| ID_15944 | £245.43 |
| ID_13593 | £245.22 |
| ID_16132 | £245.06 |
| ID_11656 | £244.97 |
| ID_17699 | £244.91 |
| ID_18744 | £244.77 |
| ID_17163 | £244.68 |
| ID_3728 | £244.61 |
| ID_1538 | £244.45 |
| ID_5866 | £244.32 |
| ID_13510 | £244.19 |
| ID_741 | £244.11 |
| ID_3503 | £244.10 |
| ID_15896 | £243.78 |
| ID_13665 | £243.72 |
| ID_18126 | £243.48 |
| ID_11716 | £243.47 |
| ID_17956 | £243.28 |
| ID_19453 | £242.75 |
| ID_3050 | £242.74 |
| ID_18340 | £242.55 |
| ID_18215 | £242.55 |
| ID_16979 | £242.50 |
| ID_15490 | £242.46 |
| ID_17410 | £242.27 |
| ID_10493 | £242.25 |
| ID_10178 | £242.19 |
| ID_15500 | £242.07 |
| ID_20313 | £241.99 |
| ID_10582 | £241.76 |
| ID_7952 | £241.56 |
| ID_13463 | £241.32 |
| ID_15773 | £241.14 |
| ID_17652 | £241.07 |
| ID_12834 | £241.01 |
| ID_18708 | £240.97 |
| ID_19904 | £240.71 |
