# Customers by total expenditure
| ID_6325 | £14.86 |
| ID_4604 | £14.83 |
| ID_2223 | £14.60 |
| ID_4775 | £14.44 |
| ID_8515 | £14.43 |
| ID_2116 | £14.31 |
| ID_1531 | £13.76 |
| ID_4421 | £13.71 |
| ID_100 | £13.13 |
| ID_6806 | £13.10 |
| ID_195 | £13.10 |
| ID_5204 | £12.75 |
| ID_1725 | £12.71 |
| ID_9223 | £12.12 |
| ID_1762 | £12.08 |
| ID_4803 | £11.94 |
| ID_5449 | £11.94 |
| ID_3610 | £11.94 |
| ID_2649 | £11.92 |
| ID_8008 | £11.87 |
| ID_1666 | £11.86 |
| ID_1284 | £11.84 |
| ID_3290 | £11.75 |
| ID_841 | £11.73 |
| ID_8780 | £11.55 |
| ID_6901 | £11.52 |
| ID_7126 | £11.46 |
| ID_3724 | £11.46 |
| ID_2988 | £11.32 |
| ID_8417 | £11.25 |
| ID_3524 | £10.98 |
| ID_2340 | £10.98 |
| ID_2562 | £10.96 |
| ID_3 | £10.92 |
| ID_4316 | £10.78 |
| ID_5010 | £10.77 |
| ID_5721 | £10.71 |
| ID_6843 | £10.67 |
| ID_6179 | £10.60 |
| ID_7945 | £10.57 |
| ID_3708 | £10.57 |
| ID_5948 | £10.56 |
| ID_1894 | £10.56 |
| ID_1577 | £10.50 |
| ID_399 | £10.43 |
| ID_4332 | £10.12 |
| ID_6045 | £10.09 |
| ID_4839 | £10.09 |
| ID_1906 | £9.93 |
| ID_4720 | £9.92 |
| ID_2285 | £9.89 |
| ID_911 | £9.88 |
| ID_1891 | £9.82 |
| ID_4948 | £9.63 |
| ID_3695 | £9.50 |
| ID_1765 | £9.41 |
| ID_3848 | £9.40 |
| ID_2617 | £9.23 |
| ID_6324 | £9.17 |
| ID_3071 | £9.14 |
| ID_8048 | £9.13 |
| ID_7488 | £9.12 |
| ID_4670 | £9.11 |
| ID_2400 | £9.00 |
| ID_3156 | £8.87 |
| ID_5738 | £8.75 |
| ID_5778 | £8.69 |
| ID_1794 | £8.60 |
| ID_6874 | £8.52 |
| ID_6343 | £8.46 |
| ID_3226 | £8.43 |
| ID_3837 | £8.35 |
| ID_9628 | £8.32 |
| ID_9108 | £8.25 |
| ID_8218 | £8.18 |
| ID_6865 | £8.04 |
| ID_8800 | £7.94 |
| ID_9583 | £7.91 |
| ID_8636 | £7.71 |
| ID_6044 | £7.58 |
| ID_3065 | £7.57 |
| ID_7548 | £7.49 |
| ID_5080 | £7.43 |
| ID_2438 | £7.43 |
| ID_1134 | £7.43 |
| ID_8308 | £7.29 |
| ID_7257 | £7.23 |
| ID_5097 | £7.23 |
| ID_6450 | £7.02 |
| ID_5293 | £7.02 |
| ID_2477 | £7.02 |
| ID_9200 | £6.88 |
| ID_708 | £6.88 |
| ID_2132 | £6.75 |
| ID_343 | £6.75 |
| ID_2065 | £6.63 |
| ID_2476 | £6.62 |
| ID_4993 | £6.50 |
| ID_9340 | £6.40 |
| ID_7096 | £6.40 |
| ID_3686 | £6.35 |
| ID_6587 | £6.27 |
| ID_5170 | £6.27 |
| ID_60 | £6.24 |
| ID_4046 | £6.17 |
| ID_4289 | £6.07 |
| ID_454 | £6.07 |
| ID_4323 | £6.00 |
| ID_2767 | £6.00 |
| ID_3764 | £5.96 |
| ID_3624 | £5.87 |
| ID_3376 | £5.87 |
| ID_263 | £5.80 |
| ID_2822 | £5.79 |
| ID_8521 | £5.73 |
| ID_3913 | £5.73 |
| ID_3317 | £5.73 |
| ID_7355 | £5.64 |
| ID_3719 | £5.59 |
| ID_6422 | £5.56 |
| ID_2978 | £5.56 |
| ID_5034 | £5.46 |
| ID_2883 | £5.46 |
| ID_822 | £5.46 |
| ID_275 | £5.46 |
| ID_4776 | £5.38 |
| ID_3036 | £5.38 |
| ID_3391 | £5.32 |
| ID_1614 | £5.32 |
| ID_1128 | £5.25 |
| ID_8303 | £5.12 |
| ID_6471 | £5.12 |
| ID_2057 | £5.12 |
| ID_7304 | £5.10 |
| ID_4530 | £4.91 |
| ID_2257 | £4.91 |
| ID_8541 | £4.57 |
| ID_8814 | £4.50 |
| ID_6727 | £4.50 |
| ID_2125 | £4.50 |
| ID_8473 | £4.43 |
| ID_191 | £4.38 |
| ID_5259 | £4.24 |
| ID_1862 | £4.24 |
| ID_3827 | £4.23 |
| ID_3235 | £4.19 |
| ID_1660 | £4.19 |
| ID_957 | £4.19 |
| ID_5219 | £4.06 |
| ID_2686 | £4.02 |
| ID_6523 | £3.88 |
| ID_4921 | £3.75 |
| ID_5373 | £3.70 |
| ID_6459 | £3.63 |
| ID_2546 | £3.63 |
| ID_8727 | £3.46 |
| ID_424 | £3.41 |
| ID_3131 | £3.34 |
| ID_2547 | £3.13 |
| ID_8907 | £2.68 |
| ID_176 | £2.68 |
| ID_7141 | £2.43 |
| ID_5852 | £2.43 |
| ID_6404 | £2.33 |
| ID_7946 | £2.31 |
| ID_6797 | £2.31 |
| ID_8566 | £2.13 |
| ID_6887 | £2.13 |
| ID_1595 | £2.00 |
| ID_9113 | £1.89 |
| ID_6268 | £1.84 |
| ID_4124 | £1.71 |
| ID_8288 | £1.68 |
| ID_3592 | £1.68 |
| ID_2530 | £1.58 |
| ID_2844 | £1.02 |
| ID_754 | £1.02 |
-----------------
